index,mean,std
1,668.740399,49.754730517482386
2,481.3096194,6.240671071167708
3,580.4237314000001,23.022121331627883
4,729.421237,49.27133200651926
5,722.9970136,112.38386803441071
6,835.141539,39.36048665334326
7,780.3285798,51.56257174037268
8,791.4603794000001,36.608406679477234
9,790.7961848,35.81226926233588
10,810.8710543999999,61.351400332482754
11,850.7788598,89.37038920435562
12,838.2992606,72.27153677606165
13,854.0009586,59.92007157208154
14,864.7358558,136.3826609140197
15,990.8244006000001,61.94151066869247
16,963.2664611999999,144.9686107896726
17,1150.556618,139.4986547081334
18,1186.583657,240.91106876321393
19,1171.6159788,150.83005220573892
20,1250.0795186,114.50976782616135
21,1265.2701662000002,178.16315951235572
22,1584.7116924,93.57573907155651
23,1603.0162017999999,241.9514606484483
24,1756.3508918,47.6595835581491
25,1774.2710512,59.39894001051872
26,1846.4127138,36.87813417088463
27,1671.4328905999998,345.76632588156104
28,1880.0991911999997,38.090262743080956
29,1952.7388512000002,28.614455644171926
30,2010.0379759999996,34.626068976441104
31,1279.2063518,542.4501823408292
32,2045.6329222,13.434853206564643
33,2076.8954823999998,10.597540770740027
34,2114.9164338,91.68110115428904
35,2042.8001531999998,54.3365198728179
36,2090.6589367999995,63.86895904279134
37,2181.8308503999997,19.45171385636985
38,2253.530342,12.187593678418871
39,2256.9575987999997,38.36390724571436
40,2259.7308236,24.264775845496054
41,2306.0827274000003,4.474151721249625
42,2340.180621,19.33414854097738
43,2347.6159734,16.032870037505603
44,2401.5840404,35.98473488500968
45,2400.7709792,51.60101838104878
46,2476.7066248,44.058747861178624
47,2464.6928273999997,44.28562800174742
48,2476.7067494,28.07911065137502
49,2513.5980069999996,18.403539571073132
50,2520.3265154,47.37270133315556
51,2567.835542,20.89826535486853
52,2498.8541384,145.19714216856704
53,2633.3754937999997,53.44376255779474
54,2649.3298091999995,11.972629421809145
55,2639.1846812,33.0198272501957
56,2625.9274935999997,60.29070192245262
57,2707.0564781999997,10.876027350316196
58,2698.7067786,35.651179732836226
59,2730.9006392,6.887017054593061
60,2750.1208117999995,25.057170418790342
61,2751.7913314,31.54983119773925
62,2549.3760907999995,314.36536021563546
63,2725.7272526,49.90127812342753
64,2764.161376,17.506013295334007
65,2360.106207,631.1375020313175
66,2754.0919136,22.930554923728398
67,2760.2751139999996,36.127110436647285
68,2691.569827,44.18346174300484
69,2777.106593,42.583585933908935
70,2735.5843344,80.51987280323999
71,2792.7072434,27.729040329725297
72,2799.2254328,36.81812028289027
73,2766.0807422,38.575919333567725
74,2794.651962,16.604227248003298
75,2750.335583,64.00810587247133
76,2742.0114124,37.45156944169312
77,2781.8564984,7.63811787626495
78,2809.1273539999997,13.867718068326871
79,2829.6323224000002,19.539254397259022
80,2795.3218406000005,35.44234188634663
81,2840.5974246000005,15.447023914167156
82,2831.1840616,22.873147429769915
83,2823.8933592,22.06141914135734
84,2874.8606178,12.365198889431696
85,2835.6560822,27.74287934878562
86,2443.2793687999997,694.0337166751451
87,2843.0735344,37.29145554137729
88,2849.4225782000003,35.2939806922413
89,2870.693247,15.53251638203695
90,2861.4880248,23.375602529100444
91,2846.6390122,105.73557807207892
92,2924.01471,7.028436062877923
93,2843.3281882,90.5811366792387
94,2813.3534578000003,129.45835904359396
95,2902.2746798,32.01603138769471
96,2547.2736328,750.9282387345739
97,2722.8765754,312.4973088942781
98,2777.199894,223.02469590929968
99,2189.0327552000003,809.5189417075424
100,2649.426907,207.1419645313177
