index,mean,std
2,1011.1579594646687,130.12294650468
4,1041.1141317132215,170.5233079442674
6,1033.095490806792,116.57679783043523
8,967.3110318673457,165.9278031009108
10,998.2443194082854,154.45104532711215
12,964.1399364261262,201.77015586495477
14,1006.2556642134215,140.13488119689114
16,1068.6024061692356,153.37332104682406
18,995.3004580157684,134.53358363989736
20,995.7910300895758,158.91385190885083
22,1020.884836871421,139.14721707590584
24,973.069166473428,115.0471394794065
26,1016.789184493533,152.13674620737538
28,998.3440917880004,162.09145924694803
30,1020.3262884090248,141.72554349192563
32,1073.4992050439917,211.25936302891668
34,1021.0734772573176,145.33526126507996
36,987.7765168239007,117.29818273233933
38,969.6130317049507,136.87603830443493
40,969.2215851798722,128.3637846665194
42,981.3851617997424,130.33264021645016
44,1025.8264568899913,150.66187472690225
46,976.1861632784454,163.0281728281061
48,1044.4364776866669,182.78647970643019
50,979.4912082879496,127.83441698583972
52,1002.946998169705,141.0423843803398
54,954.2266824446431,211.45375233938657
56,1018.7831136569063,182.1971285646142
58,941.0175368662971,227.15381465478868
60,927.0421960971188,50.97553945974903
62,909.9055328691454,64.78282555194386
64,919.1937517449593,72.26710835126526
66,1023.7383448255492,136.40972773735126
68,974.6202451522854,167.81023437495773
70,1035.2000057647929,137.8209853211356
72,895.5076607803686,92.43927293122634
74,909.7316200553075,87.88749325439763
76,916.7468120565392,66.96319485661687
78,911.2327101325419,71.83011487657079
80,915.3281054959684,65.05186982831322
82,910.0255800890385,84.37261230191358
84,911.9469608926915,76.05914377896683
86,911.2605775660334,81.52571107686595
88,930.675043215673,67.62879867016139
90,915.154808553568,87.79614109563292
92,914.5852386512429,82.87519644738863
94,903.8666190657148,80.22923753040821
96,907.9154837786457,75.1912518124794
98,929.2674319250966,74.96488561183226
100,923.4228577335946,67.80555379749148
