index,mean,std
2,2012.3641554277733,10.49954282834734
4,1958.1086819270681,112.0724301868352
6,1987.9742411056814,22.7049572442424
8,1929.1461168497801,114.99622112172867
10,1996.186989820356,76.05070721127355
12,2021.3527112706324,4.75322882141518
14,1996.8684222352713,16.86046545156817
16,1989.2624554939725,77.67579675592502
18,2023.5170766488532,43.07644126764117
20,2001.3253924576013,21.416397965842236
22,2031.886898962505,13.682247498924598
24,2010.6241669858932,6.706687063942268
26,2012.3189905591803,22.52724209327646
28,1995.7367876890487,54.256163376080565
30,1981.107420237572,74.77129080832493
32,2020.647834388465,12.405883911984764
34,2017.0197006498372,12.265508113660598
36,1749.3359209302191,529.3083377016525
38,1395.8998425737652,756.5528901935426
40,1999.135066225284,50.738316366521666
42,2017.0383006405573,13.364667573922759
44,2019.8318774362372,29.300431482336286
46,1995.356426419173,53.62724715716677
48,1970.7681479632545,69.6172843044236
50,2004.1732655156873,19.250147328160594
52,2018.0957614009192,13.576327993360092
54,1993.275246677268,60.121387702901224
56,1752.6000093238677,434.07632542529507
58,2015.339106451896,12.754468727953196
60,1848.4115719499794,296.020060877529
62,2005.0481328637065,8.383352267105868
64,1981.2706736663963,67.56701688930488
66,1955.0077295163458,100.78349769070644
68,2023.6327430506972,12.231124406085904
70,1413.5342672684521,756.4825701844776
72,1909.8015741600807,203.16006877573656
74,2003.8483814287313,24.236365000444213
76,1494.763712505291,662.1004700615783
78,1475.2976743192683,661.5663981970463
80,1234.50127604148,396.4997216317899
82,1804.0005784573336,369.4126975328602
84,1671.5500384669533,424.81309092146046
86,993.1314421263589,148.16959118134415
88,1064.6648137260083,84.01218496491086
90,714.7255881618365,78.95041432367341
92,586.9978795023986,165.97794633041758
94,576.0270520955685,128.28295092591858
96,636.8453856308739,163.79992174369178
98,821.8327543749317,167.90876434357494
100,951.3227901669864,161.950329259009
102,829.1719947888636,219.88807316150132
104,798.9693461022141,152.97112001855464
106,876.4984434710293,124.66654541379373
108,849.7171361751398,155.0552446965537
110,821.6879509870947,206.14029820763972
112,987.5588054607839,185.9797738173048
114,733.9335604984407,204.8187954495836
116,839.1069611042742,127.83629586061659
118,885.3473310025954,220.48909966803876
120,915.8372794599078,247.96756058429224
122,926.3645476869585,232.53225487296953
124,925.7746717680964,134.28983401178215
126,744.9817874140152,271.6499621716653
128,953.1769840880709,186.9963337852516
130,630.6107035231604,60.746277386816715
132,600.5600425996597,141.64735775615432
134,695.5408854021027,95.73383404709871
136,550.0732619184266,214.68039217366103
138,670.3010312927812,55.3606809267447
140,648.9578352286136,132.61661905264825
142,669.1567280396173,61.483422204426745
144,583.615767608491,121.09470265702564
146,626.0053269561993,111.19534176236465
148,552.2613941312934,179.0287970456658
150,2024.5278777894223,18.192481892116497
152,721.800236758342,64.56344243166845
154,611.65141702697,110.0409403551771
156,659.7605336103011,95.18314949806204
158,505.20364078262776,115.3531417230122
160,668.5411131447462,106.1613533901049
162,739.54436349494,48.15796080559661
164,650.0736168432873,88.41095707250074
166,696.7528582336829,126.33402459136381
168,713.8877367963682,102.45754182007904
170,578.1727925654974,109.76523414038
172,737.6006782676786,94.72054521473115
174,643.812202263404,127.80155870390773
176,674.6608256456941,38.930334521287094
178,749.5929546403092,97.5407572688552
180,727.9728969318497,48.52399183841294
182,712.3030015403936,131.977724923009
184,596.902135687392,207.41908787166426
186,705.5442182935899,74.24436903454077
188,757.6167884510512,77.06325468653412
190,1981.3011790619344,85.24887101427387
192,839.182489536227,526.7710827960062
194,2016.9566805290865,15.630407074675952
196,1992.8672382455838,66.04003989583862
198,2000.448575412674,33.50955943451136
200,2006.1306805813808,20.360137478071035
